Symbol,Sector,Company_Name,Price,Price_Change_1d,Price_Change_3d,Price_Change_5d,Vol_Expansion,Turn_Expansion,Curr_Delivery,Avg_Delivery,Delivery_Change,RS_Score,Accumulation_Score,Market_Cap,Is_SME,Bucket,Dist_From_High,High_52w
WEIZMANIND,,Weizmann Limited,88.58000183105469,5.402190464146612,2.535018470747511,9.128993260153054,3.7721923403566953,3.9525864870763168,39.63,64.108,-24.478,87.94666666666666,78.192,137.244544,False,Neutral / Other,29.56686840293643,125.76467895507812
POONAWALLA,,Poonawalla Fincorp Limited,426.7000122070313,5.488260125347665,5.762795711124978,8.879821090208779,6.514119067895198,6.935865170584313,44.22,58.931999999999995,-14.711999999999996,87.2,78.08,37363.9872512,False,Neutral / Other,21.345619869671648,542.5
OLECTRA,,Olectra Greentech Limited,1520.300048828125,5.094709974147185,19.670971317032375,17.307102533034335,2.84211926259536,3.1222062028255664,22.31,32.82,-10.510000000000002,97.44,78.0371926259536,12478.734336,False,Neutral / Other,9.018548843319868,1671.0
SREEL,,Sreeleathers Limited,214.9600067138672,5.896842650761049,6.357926903522778,8.7084053516416,17.198029007065823,18.381950185539793,47.98,63.826,-15.846000000000004,86.88,78.032,497.7401344,False,Neutral / Other,15.310616992186759,253.82167053222656
REFEX,,Refex Industries Limited,336.8999938964844,5.727287101699628,5.264804482484598,8.327972313982114,5.890632707517535,6.258679747280662,26.45,39.932,-13.482000000000003,85.97333333333333,77.896,4898.408448,False,Neutral / Other,28.867231005903815,473.6213684082031
JYOTICNC,,Jyoti CNC Automation Limited,737.9500122070312,5.3236261319139855,5.278550446628961,8.251430100153344,3.571885248534928,3.8150977640136685,24.43,36.83,-12.399999999999999,85.86666666666667,77.88,16782.688256,False,Neutral / Other,35.25618699825923,1139.800048828125
NATHBIOGEN,,Nath Bio-Genes (India) Limited,160.77999877929688,-6.5286879170807515,-4.348859371678111,-3.389015413834372,7.537444200798809,7.152618416594071,59.46,51.324,8.136000000000003,5.173333333333333,77.86666666666666,305.9711488,False,Neutral / Other,30.74451396802117,232.15489196777344
PIGL,Power Equipment,Power & Instrumental (Gujarat) Limited,112.30999755859376,6.525654209905403,1.500222331516748,7.412012414840602,3.9594214829113206,4.15760763525791,47.14,56.616,-9.475999999999999,83.36,77.85333333333334,237.7479168,False,Neutral / Other,37.90224638970522,180.8600006103516
AARTIPHARM,,Aarti Pharmalabs Limited,691.7999877929688,5.056945754437168,8.203646548819057,7.899861413121602,5.3170554795953855,5.694710226709959,35.49,47.77,-12.280000000000001,84.96000000000001,77.744,6271.70304,False,Neutral / Other,27.957059437828104,960.2606201171876
CARERATING,,CARE Ratings Limited,1713.300048828125,4.285107028297145,4.463147023463387,5.369006692996617,2.7024676595282098,2.817286423752951,58.63,58.362,0.2680000000000007,72.74666666666667,77.58944701365084,5150.2505984,False,Neutral / Other,10.223951530471915,1908.41552734375
KSL,,Kalyani Steels Limited,829.2999877929688,1.7920676773265298,2.1557034076308685,2.6996888907701235,2.80311501954715,2.8632429150387297,49.0,46.678,2.3220000000000027,52.42666666666666,77.46873184260293,3620.1480192,False,BUCKET A,12.653450690675564,949.4364624023438
EIHAHOTELS,,EIH Associated Hotels Limited,325.1000061035156,1.4036181891235011,4.955611332854117,7.346871240410291,4.0931398698388985,4.255617480327383,31.94,57.826,-25.886,82.88,77.432,1981.0390016,False,Neutral / Other,23.216813700994475,423.3999938964844
RBA,,Restaurant Brands Asia Limited,73.66999816894531,5.710999552461418,7.031812013851956,7.000725928317821,16.275120765574087,17.314154908178843,33.46,72.01,-38.550000000000004,81.38666666666666,77.208,5241.235456,False,Neutral / Other,14.227501813413557,85.88999938964844
DDEVPLSTIK,,Ddev Plastiks Industries Limited,273.1700134277344,7.7976439288373705,7.784884310395941,6.9660929613832785,10.855614261125481,11.624644000029154,25.26,50.012,-24.752,81.22666666666667,77.184,2826.672128,False,Neutral / Other,21.96620303841732,350.0662841796875
BERGEPAINT,,Berger Paints India Limited,550.7000122070312,9.038714091163467,7.8746351042176785,6.900899953058085,21.732885150373214,23.317235987045777,18.82,45.763999999999996,-26.943999999999996,80.85333333333334,77.128,64211.779584,False,BUCKET B,7.623770566827741,596.1490478515625
CARRARO,,,560.5499877929688,4.3077711810949575,4.589975748789575,6.588697807632145,4.035583617830966,4.246597233860053,33.14,48.788,-15.647999999999996,79.36,76.904,3186.8127232,False,BUCKET B,7.8800348737931385,608.5
ADANIENT,,Adani Enterprises Limited,3038.39990234375,0.8296276899908174,3.220539527872057,3.9978026007460263,2.1636408232232163,2.2259254403052826,57.15,36.35,20.799999999999997,63.626666666666665,76.89151351589555,416864.6918144,False,BUCKET A,0.2769344848538608,3046.837646484375
CELEBRITY,,Celebrity Fashions Limited,7.96999979019165,5.84328775728546,7.7026984794372035,5.145117023891933,3.8313535041123608,4.107057194142837,64.71,73.44800000000001,-8.738000000000014,71.62666666666667,76.58533333333332,51.4450304,False,Neutral / Other,46.11223927824071,14.789999961853027
MUKTAARTS,,Mukta Arts Limited,65.38999938964844,2.8306325408733204,0.4609050063552895,7.993394242068784,2.9010445525251907,2.9814104766502907,53.16,63.302,-10.142000000000003,85.22666666666666,76.57137124505539,147.6846208,False,Neutral / Other,27.64992102588768,90.37999725341795
WAAREEENER,,,3125.39990234375,1.9407026287621059,1.9839392661378095,3.1008775822458525,2.7962385375304115,2.856641552583563,36.04,35.682,0.357999999999997,56.00000000000001,76.5474173396402,89902.5403904,False,Neutral / Other,16.38181006690363,3737.703369140625
SURANAT&P,Power Equipment,Surana Telecom and Power Limited,19.350000381469727,2.4894133559063203,1.0971839003028452,6.02739935051905,7.863744129262526,8.077110691775973,53.3,63.352,-10.052,76.53333333333333,76.48,262.695552,False,Neutral / Other,22.75448714249014,25.049999237060547
IMAGICAA,,Imagicaaworld Entertainment Limited,44.52999877929688,-3.0270022758590973,2.203348843692335,4.751824364905842,3.5600416751418633,3.5327978423454307,33.0,41.688,-8.688000000000002,69.17333333333333,76.25066666666666,2519.7809664,False,BUCKET C,36.26735790922057,69.87000274658203
TINNARUBR,,Tinna Rubber and Infrastructure Limited,891.25,0.9857812392913574,0.5301463280972735,4.404612488794314,2.2938606371196335,2.3339611531906272,73.68,59.162,14.518000000000008,66.34666666666666,76.2434735428172,1605.6542208,False,Neutral / Other,15.27638753087586,1051.949951171875
JTLIND,,JTL Industries Limited,79.2300033569336,5.2470837429437225,2.9094759778116313,5.654094697891128,5.482369183445938,5.721919158926472,32.55,42.374,-9.824000000000005,73.97333333333333,76.21333333333332,3114.3858176,False,BUCKET B,6.5082878996305285,84.7454833984375
HCLTECH,,HCL Technologies Limited,1131.699951171875,-2.590815664589713,-2.3554830740401207,1.9917065674291623,2.7006394763370563,2.6587438540395185,54.25,47.728,6.5219999999999985,45.6,75.76598767851145,306211.6122624,False,Neutral / Other,33.3160129778949,1697.1090087890625
PRECISION,,,6.900000095367432,-2.8168987598808553,-9.210523921697064,-9.210523921697064,4.615384615384615,4.339622740532222,83.33,77.77666666666666,5.553333333333342,0.37333333333333335,75.42488888888889,109.514752,True,Neutral / Other,16.867470640907044,8.300000190734863
PGHH,,Procter & Gamble Hygiene and Health Care Limited,9274.5,2.9927817878956136,2.1758290183981495,3.1244787902373936,2.810822366858283,2.892468974775077,57.51,59.794,-2.283999999999999,56.32,75.40985136588375,30105.7081344,False,Neutral / Other,34.43961856457852,14146.5009765625
UNIPARTS,,Uniparts India Limited,674.7000122070312,3.3389473085918318,0.6564261516026624,2.2737607582903308,4.715540082352859,4.800285680187206,44.63,49.988,-5.357999999999997,48.693333333333335,75.39866666666667,3042.9755392,False,BUCKET B,0.0,674.7000122070312
JUBLFOOD,,Jubilant FoodWorks Limited,419.0,-0.9339193978076542,-1.0275200285344939,-0.08346395574612839,4.441553073935935,4.410468603501417,50.81,50.538,0.27200000000000557,23.62666666666667,75.39200000000001,27556.5641728,False,Neutral / Other,41.131767280274744,711.7590942382812
OMINFRAL,,Om Infra Limited,87.97000122070312,3.0214332468626917,2.8287528727277915,6.772668858346617,2.5104534618121,2.599392333221615,51.13,49.041999999999994,2.088000000000008,80.21333333333334,75.38790928344706,847.1845888,False,Neutral / Other,35.85387078006415,137.13999938964844
SPMLINFRA,,SPML Infra Limited,198.3000030517578,6.042782380619151,4.313517456583906,4.748827642016939,3.753410119549271,3.949082116094571,30.44,42.368,-11.928,69.12,75.368,1668.6928896,False,Neutral / Other,35.610610687484325,307.9700012207031
SAMMAANCAP,,Sammaan Capital Limited,174.60000610351562,0.11468590254078095,-2.999996609157986,0.10320372460728652,2.44059473587495,2.4038973720646064,59.35,40.452,18.898000000000003,25.653333333333332,75.36604915685811,20056.0738304,False,BUCKET A,8.071387965793575,189.92999267578125
CUBEXTUB,,Cubex Tubings Limited,87.02999877929688,0.9745867433542212,0.5545877650079573,4.7040374200127495,5.59425988274904,5.705124481378579,23.3,53.922000000000004,-30.622000000000003,68.64,75.29599999999999,124.6180352,False,Neutral / Other,32.79018064147716,129.49000549316406
MAGSON,,,160.0,1.4263074484944533,-0.06246477183202866,-0.06246477183202866,83.33333333333333,83.98362283473048,100.0,100.0,0.0,23.78666666666667,75.23466666666667,73.0049984,True,BUCKET B,5.88235294117647,170.0
UBL,,United Breweries Limited,1341.9000244140625,0.04473090017865057,0.464181587844476,-0.8423870540708414,5.312139584851142,5.310225515729977,46.85,45.42,1.4299999999999997,17.28,75.212,35480.5284864,False,Neutral / Other,34.09498573456769,2036.1121826171875
GODIGIT,,,305.95001220703125,1.5601700272302903,3.3440381091944866,1.6276447808502263,2.430418807090815,2.485403442686575,61.62,47.96,13.659999999999997,41.81333333333333,75.17436271648039,28278.5677312,False,Neutral / Other,17.832682370904745,372.3500061035156
TVSHLTD,,TVS Holdings Limited,13132.0,-1.1665537743659216,-2.1752085816448155,-1.3373403456048083,13.40064012049327,13.151358100699396,60.76,58.69199999999999,2.068000000000005,14.026666666666667,75.14933333333335,26568.7990272,False,Neutral / Other,16.05083384072407,15642.7998046875
CENTENKA,,Century Enka Limited,524.8499755859375,3.5411288036272395,4.8651299872003,4.572620436051749,5.0987059406407775,5.32691892163029,35.32,49.6,-14.280000000000001,67.62666666666667,75.144,1146.8280832,False,BUCKET B,2.742527222933881,539.6500244140625
JINDWORLD,,Jindal Worldwide Limited,32.439998626708984,6.745637638146258,7.168807849782341,8.60394280304126,2.737431993854491,2.968619934864375,15.5,30.27,-14.77,86.61333333333333,74.98975915691742,3252.4406784,False,Neutral / Other,45.38720910204726,59.400001525878906
AIROLAM,,Airo Lam Limited,86.63999938964844,-1.1410315004156817,-0.8355308847259386,0.7793394898591264,2.6561349241419943,2.6325318186768745,96.58,87.352,9.227999999999994,33.38666666666666,74.9783977322091,129.9773312,False,Neutral / Other,26.793408950830276,118.3499984741211
TIIL,,Technocraft Industries (India) Limited,2616.699951171875,4.1597007416250245,2.4148708873532287,4.3174953374433525,4.585725350829232,4.740243450170187,32.66,55.694,-23.034000000000006,65.60000000000001,74.84,5932.7909888,False,Neutral / Other,20.9833930258243,3311.582275390625
MUTHOOTCAP,,Muthoot Capital Services Limited,205.5200042724609,2.335309664216215,2.9865738558737167,5.416494252635151,2.565177469368095,2.665479186515435,54.26,53.412,0.847999999999999,73.06666666666666,74.82952493186616,338.029696,False,Neutral / Other,42.903181746733026,359.95001220703125
CORALFINAC,,Coral India Finance and Housing Limited,31.899999618530277,-2.3270062230023334,-0.8701077811999567,1.3663816795614454,3.0623209822487367,3.020960236401804,67.76,71.768,-4.007999999999996,38.666666666666664,74.79466666666667,128.564096,False,BUCKET C,36.64109421939697,50.34809112548828
ICRA,,ICRA Limited,5322.0,1.8759571209800918,3.149529993216397,3.400038857586944,18.081984193969156,18.60584584508435,56.94,65.684,-8.744,58.720000000000006,74.64533333333333,5135.5000832,False,Neutral / Other,23.337104070011204,6942.08056640625
BANSWRAS,,Banswara Syntex Limited,137.7899932861328,2.613936951701182,3.14394570205623,3.9453800723157952,3.6288415283705286,3.770265083954883,51.3,61.374,-10.074000000000005,63.36000000000001,74.504,471.68384,False,Neutral / Other,14.02865341843066,160.27432250976562
